7941.34	11.2279
7945.14	50.6787
7948.95	28.8763
7952.75	45.0073
7956.55	28.6667
7960.35	44.0078
7964.16	31.9661
7967.96	37.674
7971.75	56.1059
7975.55	39.0392
7979.35	67.0927
7983.14	29.1351
7986.94	49.0253
7990.73	45.3468
7994.53	37.63
